record_id,产品品名,产地（国家）,产地（市）,产地（省）,优惠到手价,单混,口味,品名,品类一级,品类二级,委托方,序号,序号1,序号2,序号3,标签照片,正常售价,正面图片,生产商,编号,背面图片,规格,采集平台,采集时间,商品链接,外包装图片,箱规,赠品图片,备注,赠品,赠品机制
recuQpV72tJDjP,optodzVlbU,中国,,,7.8,单,黑椒牛扒味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-0007H,DRF,0007,H,image.png,8.8,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250709-065,,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/as3uQrNrGcswYJl,,,,,,
recuQpV7hvUbqh,optodzVlbU,中国,,,7.5,单,香浓红烧肉味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-0007I,DRF,0007,I,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250709-066,,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/as3uQrNrGcswYJl,,,,,,
recp7Q9koo,optodzVlbU,中国,,,7.5,单,芭拿拿香蕉味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-0007J,DRF,0007,J,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250709-067,image.png,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/segdYAVmYAaxG1h,,,,,,
recuQCxoY5qym5,optodzVlbU,中国,,,7.5,单,翡翠黄瓜味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-454,,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/zL2GNtZPOkUDVnj,,,,,,
recuQCxyfvvaNL,optodzVlbU,中国,,,7.5,单,酱香饼味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-455,image.png,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/fOTUuWhlxKLTb8p,,,,,,
recuQCxyGwF6nP,optodzVlbU,中国,,,7.5,单,香辣小龙虾味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-456,,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/42TiYq3DmgcGJ9s,,,,,,
recuQCxzf6bjhM,optodzVlbU,中国,,,7.5,单,葱油饼味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-457,image.png,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/HLjW12AgwgJsHKA,,,,,,
recuQCxzjQozVe,optodzVlbU,中国,,,7.5,单,梅干菜饼味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,8.5,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-458,image.png,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/K2Da91TAvBRVNGA,,,,,,
recuQCxzmWEIjd,optodzVlbU,中国,,,7.8,单,沁爽青柠味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,8.8,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-459,,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/DrkoAio9ncJchFb,,,,,,
recuQCxzpazqXn,optodzVlbU,中国,,,8.56,单,黑松露味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,9.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-460,,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/k8tBcmZ7TPvK27q,,,,,,
recuQCxzs1n8aP,optodzVlbU,中国,,,8.56,单,酸奶油洋葱味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,9.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-461,,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/BzKayPKEuvpPeem,,,,,,
recuQCxzFLkWro,optodzVlbU,中国,,,8.56,单,芥末牛油果味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,9.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-462,,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/gx3Q6W2eYCwGOwF,,,,,,
recuQCxzJpb8K0,optodzVlbU,中国,,,8.56,单,西班牙火腿味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,9.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-463,,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/cAGVXzJgpiQsu9l,,,,,,
recuQCxzLY3DRp,optodzVlbU,中国,,,8.56,单,香烤海苔味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,9.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-464,,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/BlExyll53qraZQo,,,,,,
recuQCxzQB6vut,optodzVlbU,中国,,,8.56,单,炙烤鸡肉串味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,9.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-465,image.png,90g/罐,大润发,1752548792000,#小程序://大润发优鲜/6RTiAPeYKHnJE6x,,,,,,
recuQCxzTCMpLA,optodzVlbU,中国,,,9.5,混,原味+黄瓜味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,10.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-466,image.png,62g/罐,大润发,1752548792000,#小程序://大润发优鲜/3ZkO4eaxlwYQ0Tm,,62g*2罐,,,,
recuQCxzVI6KOZ,optodzVlbU,中国,,,9.5,混,番茄味+烤肉味,乐事薯片,休闲零食,膨化食品,百事食品(中国)有限公司,DRF-,DRF,,,image.png,10.9,image.png,百事食品(中国)有限公司北京分厂(QY)/武汉/德阳/佛山/临沂,20250711-467,image.png,62g/罐,大润发,1752548792000,#小程序://大润发优鲜/rjJEdyGISdGzPOH,,62g*2罐,,,,
recuQCxA0DRgbE,optodzVlbU,,,,,混,原味+烤肉味+番茄味,乐事薯片,休闲零食,膨化食品,,DRF-,DRF,,,image.png,17.5,image.png,,20250711-468,image.png,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/q7QRmvUjoAP3Oaj,,104g*3罐,,,,
recuQCD9tj8S46,optodzVlbU,,,,,混,原味+青柠味+黄瓜味,乐事薯片,休闲零食,膨化食品,,DRF-,DRF,,,image.png,17.6,image.png,,20250711-489,image.png,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/nM3WgtblKl1tqKx,,104g*3罐,,,,
recUzdDwPP,optTod93Nk,中国,南通,江苏,,单,原味,周小贱手撕鸭脖原味,休闲零食,肉类小食,,DRF-,DRF,,,image.png,12.8,image.png,南通鲜派食品有限公司,20250711-510,image.png,65g,大润发,1752548792000,,,,,,,
recyeD6DiF,opt8dKqMTc,中国,天津,天津,,单,,张笨仁打手瓜子,休闲零食,坚果炒货,,DRF-,DRF,,,image.png,15.9,image.png,天津市鑫兴坚果食品有限公司,20250711-511,fb13dbeeaa2134f1472b60f5007460d5_compress.jpg,208g,大润发,1752548792000,,,,,,,
recCkZHTq4,optw8UOpJZ,中国,上海,上海,,单,,香卤鸭肫,休闲零食,肉类小食,,DRF-,DRF,,,image.png,18.9,image.png,上海天弩食品有限公司,20250711-513,image.png,125g,大润发,1752548792000,,,,,,,
recIUx9Ylv,optYyJA17d,中国,郑州,河南,28.5,单,红烧排骨味,白象-红烧排骨味面,休闲零食,方便面,,MC-,MC,,,image.png,30,image.png,白象食品股份有限公司(代号:郑州),20250711-515,,76g/包,猫超,1752548792000,白象红烧排骨味红烧排骨面免煮速食76g*30袋-tmall.com天猫,,76g*30包,,无背图,,
recL6mDtoP,optbeiMLZm,中国,合肥,安徽,11.9,单,,慢烤蜜汁小鸡腿（鸡翅根）,休闲零食,肉类小食,,DRF-,DRF,,,image.png,13.9,image.png,巢湖市亿弘食品有限公司,20250711-516,image.png,100g,大润发,1752548792000,,,,,,,
recNZNyiSO,optfS5yPRO,中国,漳州,福建,,单,,Botherless有机冻干草莓,休闲零食,坚果蜜饯,,SM-,SM,,,b88ecbe2-1689-4d00-aea2-da2ccdec97d0.jpg,59.9,44a4d0a2-52df-49b9-91a1-2d415e25d192.jpg,福建立兴食品股份有限公司,20250715-810,,180g,山姆APP,1752548792000,,,15g*12,,,,
recaS6pMsA,optJtMuzvU,中国,佛山,广东,,单,鲜贝鱿鱼味,鲜贝鱿鱼味夏威夷果仁,休闲零食,坚果蜜饯,,SM-,SM,,,38a86ed6-7c8b-4ca4-a309-299e8deb5e37.jpg,99.9,e16513d4-2c37-4b3c-9834-bda659e05200.jpg,,20250715-811,,600g,山姆APP,1752548792000,,,,,,,
rec5PdD93E,optSKTsOqQ,中国,漳州,福建,,单,凤梨草莓口味,Botherless冻干益生菌凤梨莓莓,休闲零食,坚果蜜饯,,SM-,SM,,,05dd0513-ed6b-4d37-a424-8ab336a06efd.jpg,59.9,189e0a1a-9123-47ec-a855-cec69f0ddc4f.jpg,福建立兴食品股份有限公司,20250715-812,,15g,山姆APP,1752548792000,,,15g*14包,,,,
recCpMUBmK,optFg9PoRy,中国,青岛,山东,,单,,甜豌豆脆,休闲零食,坚果蜜饯,,SM-,SM,,,eb51b976-8290-45f3-8977-241f55586e90.jpg,69,ae9f7c2b-9063-4ab1-9df7-c404a1f26314.jpg,青岛金叶食品有限公司,20250715-814,92516ae0-4f92-4934-9c4f-0248a6dbb2d9.jpg,400g,山姆APP,1752548792000,,,,,,,
reccyELUiE,optrtiajgk,泰国,,,,单,,泰国金枕冻干榴莲,休闲零食,坚果蜜饯,,SM-,SM,,,baa2a053-34dc-40d6-9ecc-960acb209f5d.jpg,89,9ff09aeb-7db4-44e2-9218-cb2303e2ad62.jpg,,20250715-816,5c090ae7-5735-4492-a4bb-c9e3c4dd445f.jpg,20g,山姆APP,1752548792000,,f953ace0-387e-40fd-b754-9ee09f7768b3.jpg,20g*9,,,,
recjJ9FUWV,optkk6vyNm,中国,常德,湖南,,单,,夏音葡萄烤干,休闲零食,坚果蜜饯,深圳市阳光庄园农业发展有限公司,SM-,SM,,,7b30163e-9fad-474b-8c40-77c9620e2fa8.jpg,59.9,cb262439-5565-4caa-a169-e02babe8ddf5.jpg,湖南鑫香果食品科技有限公司,20250715-817,861545fe-7dae-440c-b95d-a38255f418f8.jpg,700g,山姆APP,1752548792000,,,,,,,
recF2Waphj,optz6OV2Ig,中国,潍坊,山东,,单,,萌芽时刻去衣扁桃仁,休闲零食,坚果蜜饯,,SM-,SM,,,a449f993-e3b2-47b4-b9a5-5ff51f3b8736.jpg,79.9,51f42d1b-7c51-4714-9a13-6840e488b812.jpg,山东知味轩食品有限公司,20250715-818,,20g,山姆APP,1752548792000,,0e574c88-dbd1-4561-ba85-995d9c060f98.jpg,20g*30,,,,
recCGhOmgx,opt3fGyA1f,中国,重庆,,,单,红酸汤味,有友酸汤双脆零食组合,休闲零食,肉干海苔,,SM-,SM,,,68cbe170-9f27-4086-a20c-911e25f36790.jpg,69.9,5015de2d-345d-49f8-b4bb-dd06974f54e0.jpg,有友食品重庆制造有限公司,20250715-820,bf62ed8a-07b7-4dee-9656-efdcdb450e75.jpg,500g,山姆APP,1752548792000,,,,,,,
recK9Jsujt,optqdhIpW7,中国,巴拿淖尔市/上海,内蒙古/上海,,混,,BALANCE.TT KETO牛肉+再制奶酪,休闲零食,肉干海苔,内蒙古蒙元亮食品有限公司,SM-,SM,,,71418d61-68be-4389-832c-01ea3c06cc2d.jpg,99.9,88b1feab-593b-4f1c-8693-ca93213446c3.jpg,内蒙古蒙元亮食品有限公司/上海芝享食品科技有限公司,20250715-838,,350g,山姆APP,1752548792000,,48fd4f60-6f65-4955-9e2d-080562b45517.jpg,,,,,
recXs2FE00,optcZjCjHK,中国,阳江/南京/保定/遂宁,广东/江苏/河北/四川,,单,,益生元岩烧海苔,休闲零食,肉干海苔,广东喜之郎集团有限公司,SM-,SM,,,7a4b28b6-9a38-4763-a515-b55498962348.jpg,46.9,1afc544d-73a3-458d-8662-ef538169bc9f.jpg,阳江喜之郎果冻制造有限公司/南京喜之郎食品有限公司/河北喜之郎食品有限公司/四川喜之郎食品有限公司,20250715-860,b2bb8004-b914-4c1c-a264-4f3ad7fb09ad.jpg,150g,山姆APP,1752548792000,,127b11b6-4c9b-4944-9e28-d41bb761db2a.jpg,,,,,
recfDNnaeV,optvwYChIF,,,,,单,海苔味,乐事薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,5.6,image.png,,20250715-846,image.png,40g/杯,大润发,1752548792000,#小程序://大润发优鲜/2KslEIRJaeiEmOk,,,,,,
recIdMthDY,optvwYChIF,,,,,单,经典原味,乐事薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,5.8,image.png,,20250715-847,image.png,40g/杯,大润发,1752548792000,#小程序://大润发优鲜/2KslEIRJaeiEmOk,,,,,,
recTfLL8rn,optvwYChIF,,,,8.9,单,经典原味,乐事薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,10.9,image.png,,20250715-850,image.png,90g/包,大润发,1752548792000,#小程序://大润发优鲜/VmvKyYga5JWLSVs,,,,,,
rec6CO6IoP,optvwYChIF,,,,8.9,单,海苔味,乐事薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,10.9,image.png,,20250715-851,image.png,90g/包,大润发,1752548792000,#小程序://大润发优鲜/VmvKyYga5JWLSVs,,,,,,
recSkBm7Hl,optvwYChIF,,,,8.9,单,番茄味,乐事薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,10.9,image.png,,20250715-852,image.png,90g/包,大润发,1752548792000,#小程序://大润发优鲜/VmvKyYga5JWLSVs,,,,,,
recp82dofu,optw2wWMJ6,,,,8.5,单,超香香菜味,乐事长长长薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,9.5,image.png,,20250715-857,image.png,72g/袋,大润发,1752548792000,#小程序://大润发优鲜/jETYQySJ6lnSL7C,,,,,,
recXXIomeC,optw2wWMJ6,,,,8.5,单,蜂蜜芥末酱味,乐事长长长薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,9.5,image.png,,20250715-858,image.png,72g/袋,大润发,1752548792000,#小程序://大润发优鲜/jETYQySJ6lnSL7C,,,,,,
recScAMdea,optw2wWMJ6,,,,8.5,单,香辣藤椒酱味,乐事长长长薯条,休闲零食,膨化食品,,DRF-,DRF,,,image.png,9.5,image.png,,20250715-859,image.png,72g/袋,大润发,1752548792000,#小程序://大润发优鲜/jETYQySJ6lnSL7C,,,,,,
recCHygMVW,optfTfb4hh,中国,,,,单,,高纤牛肝菌魔芋,休闲零食,肉干海苔,漯河市卫龙商贸有限公司,SM-,SM,,,d8a8d6b1-3c81-483d-8944-71b87fc905c8.jpg,49.9,ddc763ad-7381-4615-b40e-6aff394562ee.jpg,,20250715-862,95827ef4-95e0-4ee5-922d-b2f6b09aeb8c.jpg,800g,山姆APP,1752548792000,,,,,,,
reckkFjtZG,optRN3PYhX,中国,上海,上海,6.9,单,红酒牛排味,好丽友薯愿,休闲零食,膨化食品,好丽友食品有限公司,DRF-,DRF,,,image.png,7.9,image.png,好丽友食品（上海）有限公司/广州/沈阳,20250715-864,image.png,104g/罐,大润发,1752548792000,#小程序://大润发优鲜/gVjMygC3CkwSmze,,,,,,
reccAAZZoJ,optzhBMgNg,中国,高邮,江苏,,单,,熟咸鸭蛋(FP),肉蛋水产,蛋类,,DRF-0001A,DRF,0001,A,企业微信截图_17520227509520.png,1.5,image.png,,20250709-001,,50g(1枚)/袋,大润发,1752548792000,#小程序://大润发优鲜/DCci7pjmnN54V4m,,,,,,
recSIMFoD4,optPtXXvOA,中国,高邮,江苏,,单,,松花皮蛋,肉蛋水产,蛋类,,DRF-0002A,DRF,0002,A,image.png,1.5,image.png,,20250709-012,,55g/袋,大润发,1752548792000,#小程序://大润发优鲜/bOGqm1bGNg6Fu3E,,,,,,
recvG1B30k,optYf9ythE,中国,泰安,山东,1.65,单,原味,香巴佬卤鸡蛋,肉蛋水产,蛋类,温州市香巴佬食品有限公司,DRF-0003A,DRF,0003,A,image.png,2,image.png,山东鲁师傅食品有限公司,20250709-015,image.png,30g/袋,大润发,1752548792000,#小程序://大润发优鲜/o6eDoP2Mfl6TvRo,,,,,,
rec07zrMTR,opt72DQbRO,中国,泰安,山东,,单,蜜汁味,香巴佬蜜汁鸡蛋,肉蛋水产,蛋类,温州市香巴佬食品有限公司,DRF-0004A,DRF,0004,A,image.png,2,image.png,山东鲁师傅食品有限公司,20250709-017,image.png,30g/袋,大润发,1752548792000,#小程序://大润发优鲜/qJ2P79GrcjSpMDn,,,,,,
recpzeK7bM,optkySJQxM,中国,无锡,江苏,15.8,单,蛋黄味,文得福糯米锅巴,熟食面点,油炸&点心,,DRF-0005A,DRF,0005,A,image.png,18.9,image.png,,20250709-021,,350g/盒,大润发,1752548792000,#小程序://大润发优鲜/TA1UnyGVcIdw5NJ,,,,,,
recDEmzvKG,optEb4qnDr,中国,宁德,福建,7.5,单,椰香薏米味,盛耳银耳椰香薏米啵啵粥,方便速食,速食汤粥,福建盛耳食品有限公司,MC-0002A,MC,0002,A,椰香薏米啵啵粥标签.png,9.9,image.png,福建盛好生物科技有限公司,20250709-022,椰香薏米啵啵粥侧图.png,156g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=807808466280&pisk=gRzrrkwIgaQzWJUPKj0e3VG9NX3-v4X1EyMItWVnNYDoRgpe8WD4A_HSdozE35f-FMI8Loy3H0MkP4933JwjEzMSrvRUd-L7duNoKeyQOzwQZYMnxxV3PJPdwXD3KJkQVi__w73K-O9F5NN-EJiRTJooqEA0MfvkqiilqQFCZO615wSki2WPCJN7HfTm_f0nZYmomslnsb0nq0ccgXcBEHYuKSfqHbvHZ3DknIcKT2vn-UA0ibhMxHmH-Sfq9xDn-2cyU7VHufil9GARgb5BuxHgZx8H7Chrq1PHAF8N5bmoImDk-maqa0kgZPW4URG0lroscB6jo5EbEjuNzdhzm5uoTyCMYvoUyqk4QNYKMu2zoDzf9NVSzXoi-mRH-SPohm4oSNvqMoV7xzeyTec8PPiEBm5HJDg05cqgUBCTi4c3pcUCBUHut5UTfV7yBbr0_qSPuph0kozL4pxEqjhqCs5VO788DxGEYzxpvm0tgA1SNHKKqjhqCs52vHnm6jk1Nb1..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E9%2580%259F%25E9%25A3%259F%25E6%25B1%25A4%25E7%25B2%25A5&skuId=5491677081031&smCaptainPrice=750&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_3.ceac5885P1oQqu,,,,,,
recZEAWWB1,opt34kZpKJ,中国,宁德,福建,7.5,单,八宝粥味,盛耳鲜炖速食元气满满五红粥,方便速食,速食汤粥,福建盛耳食品有限公司,MC-0002B,MC,0002,B,image.png,12.9,image.png,福建盛好生物科技有限公司,20250709-052,image.png,156g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=820580106391&pisk=g9rqyfNsUiI4v5EVsYmwaDMphAnx8mfCilGsIR2ihjcmfZdwbRcz5thj1zrZaJXxGNQY_zPgwqGDcmOga5NSioGjmfJa17Kb1rwmshP_CoN_njGiSb2gc5yOHAcgs5l_lasQH-ntj6ONAMwxi5gAQSuinQXiKAxcFqYWHcXxj61CbU9oksig1qwRg3YopbDDmq0GUbDKQcDmSAXrZAkpSIVijTWrHxvDnjxDE8DsZCDijxvuEAMMSnYmoTyowAmisbmTnRxrdqXO-KBr36ba5X2mahxepxucpRL6mn2snqrgUbuSPukquX0gjDc8m7wgco3RrUoTFyPaSWfWlj4EL7uQu6-4TSHgQAVVvplu0Rrrkz9pj8uZgzqmzdxiq0GZ-PPVgEh0l7uKE4vNvYNIZ-E0zOdunWGqmY05x9yoSzZxJo1k0D4Lhmagt_TjiykG4xRtEuUzXrRM7qD-UX6PUOw2DzhSQVrDWF3ovYlChxT9WqD-UX6PUFLtrvHrOtMf.&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E9%2580%259F%25E9%25A3%259F%25E6%25B1%25A4%25E7%25B2%25A5&skuId=5529391137022&smCaptainPrice=750&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_6.ceac5885P1oQqu,image.png,,,,,
rec189xRcX,optD3EcNDP,中国,宁德,福建,7.5,单,桂圆红枣味,盛耳桂圆红枣银耳粥,方便速食,速食汤粥,福建盛耳食品有限公司,MC-,MC,,,image.png,12.9,image.png,福建盛好生物科技有限公司,20250709-054,,156g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=820883512028&pisk=g0MjyYxDMZbfx3bomEKPF25EBp26CV9eHGZtxcBVX-exXRgKRtPvjI4TXzg76OR035wsyzk4umyAWViLrnVaHE4tPV3vmrzqQdMSX2t0bEDZFPntbrUwoAGlCDmi3n2wm-m0IRLe8pWsmm2GbnvX1x6R2ooR6Ze9a8dYnc_p8pJEVIE0Q0LEQmu3WkrFBRFYk8F8rlXTDVFYygUujlQYXtKS2z4RWNCAMzQ8mlEYBOFt2gE0jsEY6RFR2zqTBP3TBbSlAlObomt4yir9VdOztz6OBYZJSynXzTZZLoO8RmaWJFM5-SaKDz69kPI7bPaopURSq2Gxuu06dUwKt4M_9R9f-oG-A8U4pB17h0umd-HBltrzUzPK67tvH0wbl2MuOGCbhf3mCScfjHm8H4c3-SdkruMqL5a3NaLx40aYOfg2rOUqO037TY7PLJhnPANLpgkRLy6kv1s7tOZ783t5s1mXlakeznwk0SEuc7-WVZhgMuq783t5s1VYqoayV3_xs&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E9%2580%259F%25E9%25A3%259F%25E6%25B1%25A4%25E7%25B2%25A5&skuId=5697588907162&smCaptainPrice=750&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_7.ceac5885P1oQqu,image.png,,,,,
recMsrroqE,opt00WEheh,中国,宁德,福建,37.81,单,牛肉味,盛耳炖炖好速食粥私房牛肉粥,方便速食,速食汤粥,福建盛耳食品有限公司,MC-,MC,,,image.png,49.8,image.png,福建盛好生物科技有限公司,20250709-068,,38g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=773720182393&pisk=gPVEyzqS76CFNTVFqVcybjgvR4hK4Xjfx7iSrz4oRDmnN9KyazmaFwnIVRPrbrbKATBL4RruXviHOXtubuZsxWiIt08zVldQVJanqQr7PWZ7-DioEc4uOuzRJ4muquo7dO1bJyh-ZitPGsaKxuMdzkRkZAboo4gl5vv6JbbKZisfadTipMGuVvMT9Cvikc0HtvDl7c0xzb0n-bbZj4uvEHqoZN7ZJ2YH-DAHSP0SjHxnxBDgS4gnrBvnxNziX4coqb50-zAZlvbRneQZ86_F3mznbQAut_HE0On-W4PZCvmmIDAoC5uELm43gGrUcVV__xM6PGGgkRZn7j5eD2yguX0zwZvr4YPK_crViQ3TKkPiU5_RiyGEzxcoQUAu7ymsIWccihuTIywu9k8yZ2FQGYoxQaA-FfVjn-qeyZUit4q-H7sv9D4ukSejg6-x8R4q_gW22VVTQ7eeqLknWVof7N778Betf4kztLp-Ij3ZcwgBeLHnWVof7NJJeA0x7m_IR&rdcAreaId=310115104&rdcTimeEffectiveTagType=none&searchWord=%25E9%2580%259F%25E9%25A3%259F%25E6%25B1%25A4%25E7%25B2%25A5&skuId=5293017512563&smCaptainPrice=3781&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_8.ceac5885P1oQqu,,38g*6杯,,,,
recOIG01mS,opt5rfEKpd,中国,郑州,河南,12.16,单,香辣牛肉味,白象-多半袋香辣牛肉面,方便速食,方便面,,MC-,MC,,,image.png,18.9,image.png,白象食品股份有限公司(代号:郑州),20250711-254,image.png,140g*5/袋,猫超,1752548792000,白象方便面多半袋香辣牛肉面140g*5袋方便速食泡面-tmall.com天猫,,,,,,
reclCdhzGg,opt246fPtH,中国,郑州,河南,12.9,单,红烧牛肉味,白象-多半袋面2代红烧牛肉面,方便速食,方便面,,MC-,MC,,,image.png,18.9,image.png,白象食品股份有限公司(代号:郑州),20250711-255,image.png,130g*5/袋,猫超,1752548792000,白象多半袋面2代红烧牛肉方便面速即食夜宵加量大包泡面-tmall.com天猫,image.png,,,,,
rec9ymrjDe,opt246fPtH,中国,郑州,河南,13.41,单,红烧牛肉味,白象-多半袋面2代红烧牛肉面,方便速食,方便面,,MC-,MC,,,image.png,14.9,image.png,白象食品股份有限公司(代号:郑州),20250711-308,image.png,130g*5/袋,猫超,1752548792000,白象多半袋面2代红烧牛肉方便面130g*5袋速即食夜宵加量大包泡面-tmall.com天猫,image.png,,,,,
recQhaeWB9,optri6fnGH,中国,郑州,河南,10.71,单,红烧牛肉味,白象-经典红烧牛肉面（量贩5包装）,方便速食,方便面,,MC-,MC,,,image.png,11.9,image.png,白象食品股份有限公司(代号:郑州),20250711-268,image.png,104g*5/袋,猫超,1752548792000,白象方便面经典红烧牛肉面104g*5袋泡面-tmall.com天猫,image.png,,,背面不全,,
recVI8n7yP,optNh5fOAj,中国,郑州,河南,12.9,单,红烧牛肉面,白象-新经典超大袋红烧牛肉面,方便速食,方便面,,MC-,MC,,,image.png,19.9,image.png,白象食品股份有限公司(代号:郑州),20250711-276,image.png,147g*5/袋,猫超,1752548792000,白象新经典超大袋红烧牛肉面方便面泡面速食夜宵-tmall.com天猫,image.png,,,,,
rechcKoDxd,optMqoC2HA,中国,郑州,河南,15.9,单,老坛酸菜牛肉味,白象-超大袋老坛酸菜牛肉面,方便速食,方便面,,MC-,MC,,,image.png,19.9,image.png,白象食品股份有限公司(代号:郑州),20250711-285,image.png,165g*5/袋,猫超,1752548792000,白象新经典超大袋红烧牛肉面方便面泡面速食夜宵-tmall.com天猫,image.png,,,标签不全,,
recyYjTszA,optA4bH0IH,中国,郑州,河南,15.9,单,香辣牛肉味,白象-超大袋香辣牛肉面,方便速食,方便面,,MC-,MC,,,,19.9,image.png,白象食品股份有限公司(代号:郑州),20250711-303,image.png,145g*5/袋,猫超,1752548792000,白象新经典超大袋红烧牛肉面方便面泡面速食夜宵-tmall.com天猫,image.png,,,无标签,,
recOGf7NkT,optYlU30Il,中国,烟台,山东,,单,,山东红薯粉条,方便速食,粉丝/粉条,,DRF-,DRF,,,,8.9,image.png,招远市谷丰食品有限公司,20250711-306,image.png,300g,大润发,1752548792000,,,,,,,
